"","Date","Day_week","month","Year","MonthYear","Global_reactive_power","Global_active_power_kwh","Voltage","Global_intensity","kitchen_kwh","laundry_kwh","waterheat_aircond_kwh","Other_kwh"
"1083",2009-12-04,"Friday",12,2009,"12 - 2009",183.222,28.5215666666667,243.385701388889,4.98513888888889,1.158,0.352,9.134,17.8775666666667
"1084",2009-12-05,"Saturday",12,2009,"12 - 2009",274.112,39.1960333333333,241.298756944444,6.9225,3.822,0.351,13.324,21.6990333333333
"1085",2009-12-06,"Sunday",12,2009,"12 - 2009",291.892,39.6381333333333,241.269270833333,6.98333333333333,2.85,4.175,12.42,20.1931333333333
"1086",2009-12-07,"Monday",12,2009,"12 - 2009",165.088,29.0439666666667,242.543597222222,5.06583333333333,1.132,0.358,10.291,17.2629666666667
"1087",2009-12-08,"Tuesday",12,2009,"12 - 2009",179.192,33.4480666666667,243.731076388889,5.79027777777778,1.108,0.35,15.376,16.6140666666667
"1088",2009-12-09,"Wednesday",12,2009,"12 - 2009",187.594,30.0392666666667,242.407319444444,5.24986111111111,2.054,3.355,7.971,16.6592666666667
"1089",2009-12-10,"Thursday",12,2009,"12 - 2009",223.124,34.2381,241.781995827538,5.96898470097357,2.823,0.349,15.399,15.6671
"1090",2009-12-11,"Friday",12,2009,"12 - 2009",219.624,29.7410333333333,244.291118055556,5.13083333333333,1.546,0.385,11.251,16.5590333333333
"1091",2009-12-12,"Saturday",12,2009,"12 - 2009",248.73,30.273,244.938951388889,5.26125,1.087,4.12,8.198,16.868
"1092",2009-12-13,"Sunday",12,2009,"12 - 2009",222.19,35.6469,244.497597222222,6.16486111111111,3.984,0.417,13.178,18.0679
"1093",2009-12-14,"Monday",12,2009,"12 - 2009",151.982,29.9143666666667,246.1488125,5.12222222222222,1.09,2.28,10.742,15.8023666666667
"1094",2009-12-15,"Tuesday",12,2009,"12 - 2009",162.344,32.3352666666667,246.043180555556,5.51458333333333,1.111,0.392,14.084,16.7482666666667
"1095",2009-12-16,"Wednesday",12,2009,"12 - 2009",154.43,23.2479,247.215868055556,3.99333333333333,1.143,2.943,8.104,11.0579
"1096",2009-12-17,"Thursday",12,2009,"12 - 2009",148.97,28.6197,246.894131944444,4.84125,0,0.308,14.395,13.9167
"1097",2009-12-18,"Friday",12,2009,"12 - 2009",160.418,29.0784333333333,246.594854166667,4.96833333333333,1.195,0.304,11.466,16.1134333333333
"1098",2009-12-19,"Saturday",12,2009,"12 - 2009",137.608,36.7389,245.934541666667,6.24291666666667,1.165,2.662,13.681,19.2309
"1099",2009-12-20,"Sunday",12,2009,"12 - 2009",122.1,19.0694333333333,247.435006944444,3.24444444444444,1.237,0.313,7.795,9.72443333333333
"1100",2009-12-21,"Monday",12,2009,"12 - 2009",171.948,33.9161,246.409215277778,5.77833333333333,3.293,0.282,11.473,18.8681
"1101",2009-12-22,"Tuesday",12,2009,"12 - 2009",153.362,31.4670333333333,245.7384375,5.36569444444444,0,0.285,15.829,15.3530333333333
"1102",2009-12-23,"Wednesday",12,2009,"12 - 2009",135.416,24.2533333333333,246.878965277778,4.12138888888889,1.143,0.284,11.205,11.6213333333333
"1103",2009-12-24,"Thursday",12,2009,"12 - 2009",203.66,48.4315666666667,245.835118055556,8.29361111111111,5.184,5.575,15.198,22.4745666666667
"1104",2009-12-25,"Friday",12,2009,"12 - 2009",192.384,35.4608,243.588298611111,6.12763888888889,3.371,3.895,14.288,13.9068
"1105",2009-12-26,"Saturday",12,2009,"12 - 2009",160.884,36.3936333333333,242.465715277778,6.30638888888889,1.186,4.294,16.047,14.8666333333333
"1106",2009-12-27,"Sunday",12,2009,"12 - 2009",207.164,36.5908666666667,242.666041666667,6.36472222222222,4.218,0.318,12.45,19.6048666666667
"1107",2009-12-28,"Monday",12,2009,"12 - 2009",181.668,34.9016333333333,243.777611111111,6.03333333333333,2.175,2.063,14.934,15.7296333333333
"1108",2009-12-29,"Tuesday",12,2009,"12 - 2009",242.05,34.1328,243.183013888889,5.91263888888889,1.26,0.346,10.205,22.3218
"1109",2009-12-30,"Wednesday",12,2009,"12 - 2009",266.794,40.8518333333333,241.052229166667,7.16847222222222,5.284,4.539,12.484,18.5448333333333
"1110",2009-12-31,"Thursday",12,2009,"12 - 2009",186.612,36.8648666666667,240.958819444444,6.40166666666667,0,0.387,19.409,17.0688666666667
"1111",2010-01-01,"Friday",1,2010,"1 - 2010",165.336,20.4042,242.565722222222,3.53708333333333,2.304,0.327,3.558,14.2152
"1112",2010-01-02,"Saturday",1,2010,"1 - 2010",199.416,21.8139333333333,244.677178596247,3.8137595552467,0.801,0.298,6.424,14.2909333333333
"1113",2010-01-03,"Sunday",1,2010,"1 - 2010",191.61,34.7242333333333,243.744527777778,6.04416666666667,3.842,4.92,10.074,15.8882333333333
"1114",2010-01-04,"Monday",1,2010,"1 - 2010",156.404,26.7355333333333,245.699118055556,4.59944444444444,0,0.292,10.812,15.6315333333333
"1115",2010-01-05,"Tuesday",1,2010,"1 - 2010",148.936,36.9963333333333,244.521034722222,6.34708333333333,1.785,0.293,16.468,18.4503333333333
"1116",2010-01-06,"Wednesday",1,2010,"1 - 2010",152.08,29.6196666666667,245.2348125,5.11208333333333,1.731,3.256,11.359,13.2736666666667
"1117",2010-01-07,"Thursday",1,2010,"1 - 2010",115.024,29.4907,244.9085625,5.06972222222222,1.198,0.255,12.936,15.1017
"1118",2010-01-08,"Friday",1,2010,"1 - 2010",159.78,29.9534666666667,244.4048125,5.15138888888889,0,0.994,12.531,16.4284666666667
"1119",2010-01-09,"Saturday",1,2010,"1 - 2010",199.4,38.9483333333333,243.869736111111,6.73347222222222,2.781,4.855,14.734,16.5783333333333
"1120",2010-01-10,"Sunday",1,2010,"1 - 2010",227.17,41.8077666666667,243.840618055556,7.22638888888889,3.564,2.032,14.108,22.1037666666667
"1121",2010-01-11,"Monday",1,2010,"1 - 2010",156.206,25.3114,246.069111111111,4.33513888888889,1.251,0.34,10.279,13.4414
"1122",2010-01-12,"Tuesday",1,2010,"1 - 2010",132.324,21.3756333333333,244.251220604703,5.97625979843225,0.552,3.489,9.569,7.76563333333333
"1123",2010-01-14,"Thursday",1,2010,"1 - 2010",70.262,10.3081333333333,243.584362416107,8.68255033557047,1.89,0.084,1.893,6.44113333333333
"1124",2010-01-15,"Friday",1,2010,"1 - 2010",218.29,36.6126666666667,243.725763888889,6.335,1.957,2.952,13.546,18.1576666666667
"1125",2010-01-16,"Saturday",1,2010,"1 - 2010",242.518,35.8352,243.045236111111,6.21972222222222,2.605,2.415,13.652,17.1632
"1126",2010-01-17,"Sunday",1,2010,"1 - 2010",188.986,31.7759333333333,242.543006944444,5.52152777777778,1.992,0.298,15.044,14.4419333333333
"1127",2010-01-18,"Monday",1,2010,"1 - 2010",191.772,31.3516333333333,243.636368055556,5.42152777777778,0.617,0.295,12.981,17.4586333333333
"1128",2010-01-19,"Tuesday",1,2010,"1 - 2010",161.754,40.5584666666667,243.023111111111,7.00458333333333,2.044,0.653,19.311,18.5504666666667
"1129",2010-01-20,"Wednesday",1,2010,"1 - 2010",199.86,39.1954666666667,242.7604375,6.81069444444444,2.317,3.341,14.563,18.9744666666667
"1130",2010-01-21,"Thursday",1,2010,"1 - 2010",185.42,35.6309333333333,242.95125,6.16194444444444,0.894,0.449,16.451,17.8369333333333
"1131",2010-01-22,"Friday",1,2010,"1 - 2010",156.858,29.8437666666667,241.850173611111,5.18319444444444,0.699,0.352,14.512,14.2807666666667
"1132",2010-01-23,"Saturday",1,2010,"1 - 2010",260.356,43.4751666666667,240.828366921473,7.66532314107019,3.154,4.086,16.021,20.2141666666667
"1133",2010-01-24,"Sunday",1,2010,"1 - 2010",175.238,37.8236666666667,241.746173611111,6.60513888888889,3.496,2.76,11.046,20.5216666666667
"1134",2010-01-25,"Monday",1,2010,"1 - 2010",147.674,32.1751666666667,242.898611111111,5.55,1.368,0.455,16.136,14.2161666666667
"1135",2010-01-26,"Tuesday",1,2010,"1 - 2010",130.93,34.4594,243.339479166667,5.90347222222222,0.526,0.395,16.243,17.2954
"1136",2010-01-27,"Wednesday",1,2010,"1 - 2010",148.762,46.0150333333333,241.986104166667,7.99013888888889,2.044,6.403,18.154,19.4140333333333
"1137",2010-01-28,"Thursday",1,2010,"1 - 2010",158.52,35.1705666666667,243.249034722222,6.06333333333333,2.032,0.504,14.987,17.6475666666667
"1138",2010-01-29,"Friday",1,2010,"1 - 2010",147.674,34.8831666666667,243.632805555556,5.97861111111111,1.488,0.851,18.061,14.4831666666667
"1139",2010-01-30,"Saturday",1,2010,"1 - 2010",235.996,47.3788,242.079395833333,8.30722222222222,3.24,7.544,17.891,18.7038
"1140",2010-01-31,"Sunday",1,2010,"1 - 2010",171.516,29.9866,243.402638888889,5.20222222222222,1.715,1.38,12.569,14.3226
"1141",2010-02-01,"Monday",2,2010,"2 - 2010",124.784,28.2296333333333,243.631743055556,4.85777777777778,1.111,0.367,14.623,12.1286333333333
"1142",2010-02-02,"Tuesday",2,2010,"2 - 2010",131.168,35.9572,243.332819444444,6.14833333333333,0,0.382,21.536,14.0392
"1143",2010-02-03,"Wednesday",2,2010,"2 - 2010",183.692,48.3835666666667,242.388076388889,8.37,2.234,8.423,21.13,16.5965666666667
"1144",2010-02-04,"Thursday",2,2010,"2 - 2010",141.848,38.6045,242.100791666667,6.64388888888889,1.074,0.532,23.743,13.2555
"1145",2010-02-05,"Friday",2,2010,"2 - 2010",142.978,34.9815333333333,241.941263888889,6.07541666666667,0.902,0.474,18.008,15.5975333333333
"1146",2010-02-06,"Saturday",2,2010,"2 - 2010",296.614,45.2164333333333,241.092069444444,7.93319444444444,4.324,2.209,17.857,20.8264333333333
"1147",2010-02-07,"Sunday",2,2010,"2 - 2010",162.466,27.0951333333333,242.684472222222,4.72680555555556,2.736,3.837,5.546,14.9761333333333
"1148",2010-02-08,"Monday",2,2010,"2 - 2010",139.75,43.0373,241.996777777778,7.4075,1.161,0.431,19.764,21.6813
"1149",2010-02-09,"Tuesday",2,2010,"2 - 2010",139.712,40.3488666666667,243.150368055556,6.92013888888889,1.214,0.41,19.769,18.9558666666667
"1150",2010-02-10,"Wednesday",2,2010,"2 - 2010",141.622,32.4090333333333,242.450062543433,5.60875608061154,1.219,2.976,12.214,16.0000333333333
"1151",2010-02-11,"Thursday",2,2010,"2 - 2010",124.15,22.8294666666667,244.512381944444,3.90736111111111,0,0.33,9.916,12.5834666666667
"1152",2010-02-12,"Friday",2,2010,"2 - 2010",132.282,31.5499666666667,243.626291666667,5.40805555555556,1.241,0.312,15.211,14.7859666666667
"1153",2010-02-13,"Saturday",2,2010,"2 - 2010",144.794,39.1926,242.889090277778,6.74402777777778,1.838,5.292,18.71,13.3526
"1154",2010-02-14,"Sunday",2,2010,"2 - 2010",124.61,28.1116333333333,243.143530229326,4.83071577484364,1.223,0.318,13.19,13.3806333333333
"1155",2010-02-15,"Monday",2,2010,"2 - 2010",131.27,34.9522,243.446777777778,6.04236111111111,3.468,0.332,16.065,15.0872
"1156",2010-02-16,"Tuesday",2,2010,"2 - 2010",119.606,29.9626,243.753763888889,5.14833333333333,1.945,0.317,12.82,14.8806
"1157",2010-02-17,"Wednesday",2,2010,"2 - 2010",119.56,34.2426666666667,242.346819444444,5.94125,2.294,6.636,10.101,15.2116666666667
"1158",2010-02-18,"Thursday",2,2010,"2 - 2010",140,29.3526,243.588194444444,5.03819444444444,0.965,0.385,14.884,13.1186
"1159",2010-02-19,"Friday",2,2010,"2 - 2010",135.15,32.5595333333333,241.707402777778,5.65416666666667,2.124,0.397,14.543,15.4955333333333
"1160",2010-02-20,"Saturday",2,2010,"2 - 2010",151.248,33.0621333333333,241.788965277778,5.74555555555556,3.748,0.382,14.47,14.4621333333333
"1161",2010-02-21,"Sunday",2,2010,"2 - 2010",167.458,45.6719,240.625375,8.03833333333333,5.905,8.142,17.083,14.5419
"1162",2010-02-22,"Monday",2,2010,"2 - 2010",160.624,24.5672666666667,240.579493055556,4.315,1.393,2.167,10.159,10.8482666666667
"1163",2010-02-23,"Tuesday",2,2010,"2 - 2010",168.058,24.3546666666667,241.984680555556,4.25458333333333,0,3.001,8.806,12.5476666666667
"1164",2010-02-24,"Wednesday",2,2010,"2 - 2010",150.128,31.9046333333333,241.465798611111,5.52305555555556,2.26,1.682,14.315,13.6476333333333
"1165",2010-02-25,"Thursday",2,2010,"2 - 2010",130.878,31.3367333333333,240.983166666667,5.40583333333333,0,0.474,15.12,15.7427333333333
"1166",2010-02-26,"Friday",2,2010,"2 - 2010",139.31,35.3359333333333,240.425631944444,6.13930555555556,1.146,2.454,14.821,16.9149333333333
"1167",2010-02-27,"Saturday",2,2010,"2 - 2010",152.39,29.4176,241.544458333333,5.15083333333333,3.743,0.441,14.358,10.8756
"1168",2010-02-28,"Sunday",2,2010,"2 - 2010",134.068,11.8611,242.567465277778,2.06125,0,0.487,2.952,8.4221
"1169",2010-03-01,"Monday",3,2010,"3 - 2010",130.076,21.6454666666667,241.822777777778,3.75777777777778,1.785,0.471,7.115,12.2744666666667
"1170",2010-03-02,"Tuesday",3,2010,"3 - 2010",136.396,12.7817666666667,241.752055555556,2.22555555555556,0,0.424,3.605,8.75276666666667
"1171",2010-03-03,"Wednesday",3,2010,"3 - 2010",120.934,15.5972333333333,241.2114375,2.73305555555556,0,0.425,7.221,7.95123333333333
"1172",2010-03-04,"Thursday",3,2010,"3 - 2010",125.954,11.3813333333333,242.992291666667,2.00722222222222,0,0.436,2.928,8.01733333333333
"1173",2010-03-05,"Friday",3,2010,"3 - 2010",135.416,18.8954333333333,243.4863125,3.26625,1.108,0.351,5.918,11.5184333333333
"1174",2010-03-06,"Saturday",3,2010,"3 - 2010",139.558,13.2452,243.031256944444,2.30666666666667,0,0.419,3.97,8.8562
"1175",2010-03-07,"Sunday",3,2010,"3 - 2010",133.948,22.8745333333333,243.551743055556,3.96666666666667,0,4.674,3.679,14.5215333333333
"1176",2010-03-08,"Monday",3,2010,"3 - 2010",252.338,42.6183,243.774583333333,7.42444444444444,4.214,7.645,15.971,14.7883
"1177",2010-03-09,"Tuesday",3,2010,"3 - 2010",168.078,29.3352,243.5275,5.08069444444444,0.846,0.397,10.893,17.1992
"1178",2010-03-10,"Wednesday",3,2010,"3 - 2010",130.298,30.3772,243.565791666667,5.19694444444444,1.167,0.375,14.916,13.9192
"1179",2010-03-11,"Thursday",3,2010,"3 - 2010",152.388,32.5181666666667,242.681444444444,5.63944444444444,2.071,0.32,15.706,14.4211666666667
"1180",2010-03-12,"Friday",3,2010,"3 - 2010",148.71,27.4237333333333,243.013534722222,4.72222222222222,1.691,0.411,14.076,11.2457333333333
"1181",2010-03-13,"Saturday",3,2010,"3 - 2010",265.362,39.7168333333333,241.9969375,6.905,2.848,5.534,17.973,13.3618333333333
"1182",2010-03-14,"Sunday",3,2010,"3 - 2010",200.632,26.1119,241.9863125,4.59486111111111,3.464,0.918,7.101,14.6289
"1183",2010-03-15,"Monday",3,2010,"3 - 2010",164.312,29.8641666666667,242.29575,5.17833333333333,0.778,0.436,15.053,13.5971666666667
"1184",2010-03-16,"Tuesday",3,2010,"3 - 2010",167.736,25.7108333333333,241.540076388889,4.46097222222222,0,0.457,10.083,15.1708333333333
"1185",2010-03-17,"Wednesday",3,2010,"3 - 2010",185.748,33.4855,241.641333333333,5.82777777777778,1.136,5.851,13.105,13.3935
"1186",2010-03-18,"Thursday",3,2010,"3 - 2010",166.214,26.0447,241.502263888889,4.54736111111111,1.147,0.57,10.845,13.4827
"1187",2010-03-19,"Friday",3,2010,"3 - 2010",189.478,27.7230666666667,241.424465277778,4.80597222222222,0,0.596,12.591,14.5360666666667
"1188",2010-03-20,"Saturday",3,2010,"3 - 2010",23.228,2.19553333333333,242.469267241379,2.36896551724138,0,0.025,0.969,1.20153333333333
"1189",2010-03-21,"Sunday",3,2010,"3 - 2010",86.87,15.2880333333333,240.423607085346,6.26602254428341,1.67,2.807,3.68,7.13103333333333
"1190",2010-03-22,"Monday",3,2010,"3 - 2010",171.556,26.9765,241.358791666667,4.68708333333333,1.142,0.557,13.859,11.4185
"1191",2010-03-23,"Tuesday",3,2010,"3 - 2010",186.634,30.3693666666667,241.166298611111,5.37041666666667,2.892,1.153,13.107,13.2173666666667
"1192",2010-03-24,"Wednesday",3,2010,"3 - 2010",209.558,33.2458666666667,240.724673611111,5.80194444444444,1.075,5.832,12.817,13.5218666666667
"1193",2010-03-25,"Thursday",3,2010,"3 - 2010",186.758,27.9980666666667,242.265152777778,4.84319444444444,0,0.611,13.797,13.5900666666667
"1194",2010-03-26,"Friday",3,2010,"3 - 2010",205.882,27.5214,241.504027777778,4.79875,1.078,0.682,12.547,13.2144
"1195",2010-03-27,"Saturday",3,2010,"3 - 2010",195.092,30.7995,240.412569444444,5.39347222222222,1.067,3.08,12.483,14.1695
"1196",2010-03-28,"Sunday",3,2010,"3 - 2010",260.428,29.9702333333333,241.373555555556,5.32388888888889,1.083,7.895,7.118,13.8742333333333
"1197",2010-03-29,"Monday",3,2010,"3 - 2010",207.082,27.0456333333333,241.521583333333,4.72638888888889,0,0.636,15.42,10.9896333333333
"1198",2010-03-30,"Tuesday",3,2010,"3 - 2010",280.718,31.7742333333333,241.084618055556,5.63652777777778,1.76,0.571,13.765,15.6782333333333
"1199",2010-03-31,"Wednesday",3,2010,"3 - 2010",201.578,32.0633666666667,240.194173611111,5.66291666666667,1.067,6.313,12.041,12.6423666666667
"1200",2010-04-01,"Thursday",4,2010,"4 - 2010",144.464,28.124,241.754159722222,4.87902777777778,1.78,0.517,14.393,11.434
"1201",2010-04-02,"Friday",4,2010,"4 - 2010",152.906,27.4770333333333,242.773520833333,4.73347222222222,0,0.483,13.074,13.9200333333333
"1202",2010-04-03,"Saturday",4,2010,"4 - 2010",206.65,30.0879666666667,243.249930555556,5.17097222222222,1.778,0.648,17.694,9.96796666666667
"1203",2010-04-04,"Sunday",4,2010,"4 - 2010",238.976,28.1731333333333,241.747430555556,4.92569444444444,1.097,0.831,12.687,13.5581333333333
"1204",2010-04-05,"Monday",4,2010,"4 - 2010",165.42,18.647,243.655145833333,3.26875,1.755,1.436,5.503,9.953
"1205",2010-04-06,"Tuesday",4,2010,"4 - 2010",170.614,30.4308666666667,242.744111111111,5.25888888888889,1.154,0.613,12.476,16.1878666666667
"1206",2010-04-07,"Wednesday",4,2010,"4 - 2010",184.526,26.6163666666667,241.831229166667,4.64541666666667,1.077,3.44,11.362,10.7373666666667
"1207",2010-04-08,"Thursday",4,2010,"4 - 2010",165.142,27.487,241.994833333333,4.75902777777778,0.145,0.669,13.322,13.351
"1208",2010-04-09,"Friday",4,2010,"4 - 2010",162.482,20.5558333333333,242.582881944444,3.57055555555556,1.088,0.566,10.595,8.30683333333333
"1209",2010-04-10,"Saturday",4,2010,"4 - 2010",179.52,19.8368,241.282861111111,3.48625,1.044,0.96,8.933,8.8998
"1210",2010-04-11,"Sunday",4,2010,"4 - 2010",175.008,26.7135,241.492272411397,4.7359277275886,5.499,0.554,8.85,11.8105
"1211",2010-04-12,"Monday",4,2010,"4 - 2010",157.73,23.9904333333333,242.006444444444,4.16430555555556,0.66,0.611,11.949,10.7704333333333
"1212",2010-04-13,"Tuesday",4,2010,"4 - 2010",171.14,25.2117333333333,241.735125,4.39222222222222,1.097,0.646,13.033,10.4357333333333
"1213",2010-04-14,"Wednesday",4,2010,"4 - 2010",179.198,27.6727333333333,241.375611111111,4.84694444444444,1.132,5.871,9.194,11.4757333333333
"1214",2010-04-15,"Thursday",4,2010,"4 - 2010",167.336,31.2029666666667,240.8521875,5.42541666666667,2.526,0.658,15.667,12.3519666666667
"1215",2010-04-16,"Friday",4,2010,"4 - 2010",170.38,26.0343666666667,241.991833333333,4.55069444444444,2.837,0.592,12.623,9.98236666666667
"1216",2010-04-17,"Saturday",4,2010,"4 - 2010",149.862,25.9618666666667,241.305173611111,4.54805555555556,0.553,3.124,12.571,9.71386666666667
"1217",2010-04-18,"Sunday",4,2010,"4 - 2010",148.232,24.6017666666667,240.681229166667,4.28083333333333,1.104,0.618,12.55,10.3297666666667
"1218",2010-04-19,"Monday",4,2010,"4 - 2010",166.404,28.4765666666667,241.259819444444,4.96291666666667,1.23,4.255,13.474,9.51756666666667
"1219",2010-04-20,"Tuesday",4,2010,"4 - 2010",175.902,30.5604666666667,240.77725,5.33125,1.388,0.719,16.668,11.7854666666667
"1220",2010-04-21,"Wednesday",4,2010,"4 - 2010",158.406,26.3319,241.930041666667,4.55611111111111,0,0.635,12.902,12.7949
"1221",2010-04-22,"Thursday",4,2010,"4 - 2010",186.65,24.3484,240.746020833333,4.26597222222222,1.062,0.653,12.492,10.1414
"1222",2010-04-23,"Friday",4,2010,"4 - 2010",177.164,19.6756,241.612916666667,3.43527777777778,0,0.623,10.981,8.0716
"1223",2010-04-24,"Saturday",4,2010,"4 - 2010",306.838,25.3069666666667,241.516118055556,4.58541666666667,4.445,1.483,8.223,11.1559666666667
"1224",2010-04-25,"Sunday",4,2010,"4 - 2010",238.99,25.7123666666667,240.661576388889,4.52152777777778,0,2.35,7.595,15.7673666666667
"1225",2010-04-26,"Monday",4,2010,"4 - 2010",166.42,18.0452666666667,241.231381944444,3.16916666666667,1.038,0.46,7.635,8.91226666666667
"1226",2010-04-27,"Tuesday",4,2010,"4 - 2010",162.28,20.849,242.075965277778,3.61583333333333,0,0.545,8.539,11.765
"1227",2010-04-28,"Wednesday",4,2010,"4 - 2010",182.684,14.4643,242.519826388889,2.55111111111111,0,0.578,6.035,7.8513
"1228",2010-04-29,"Thursday",4,2010,"4 - 2010",173.714,18.3954,242.279173611111,3.19611111111111,0.012,0.679,8.102,9.6024
"1229",2010-04-30,"Friday",4,2010,"4 - 2010",208.394,18.6438,241.817673611111,3.32291666666667,2.695,0.659,6.969,8.3208
"1230",2010-05-01,"Saturday",5,2010,"5 - 2010",192.524,22.0026333333333,240.647166666667,3.92986111111111,1.984,4.885,6.751,8.38263333333333
"1231",2010-05-02,"Sunday",5,2010,"5 - 2010",233.98,36.4651666666667,240.38825,6.4225,1.858,7.966,14.454,12.1871666666667
"1232",2010-05-03,"Monday",5,2010,"5 - 2010",153.192,23.5217,237.187243055556,4.15888888888889,0.98,0.534,11.825,10.1827
"1233",2010-05-04,"Tuesday",5,2010,"5 - 2010",154.24,25.2826666666667,236.037027777778,4.5025,0,1.018,12.007,12.2576666666667
"1234",2010-05-05,"Wednesday",5,2010,"5 - 2010",129.2,30.0884666666667,236.105604166667,5.36513888888889,2.969,2.194,12.183,12.7424666666667
"1235",2010-05-06,"Thursday",5,2010,"5 - 2010",118.704,21.6541666666667,235.989111111111,3.82222222222222,0,0.301,10.28,11.0731666666667
"1236",2010-05-07,"Friday",5,2010,"5 - 2010",145.164,27.4000666666667,237.495895833333,4.81569444444444,1.053,0.332,13.602,12.4130666666667
"1237",2010-05-08,"Saturday",5,2010,"5 - 2010",173.222,25.5570333333333,241.897020833333,4.48527777777778,3.569,2.435,10.158,9.39503333333333
"1238",2010-05-09,"Sunday",5,2010,"5 - 2010",205.384,26.1085,241.401326388889,4.63847222222222,2.888,2.636,9.945,10.6395
"1239",2010-05-10,"Monday",5,2010,"5 - 2010",144.298,24.4648666666667,240.998409722222,4.26013888888889,0,0.403,12.893,11.1688666666667
"1240",2010-05-11,"Tuesday",5,2010,"5 - 2010",152.3,26.1894666666667,242.383076388889,4.54375,1.156,0.345,11.418,13.2704666666667
"1241",2010-05-12,"Wednesday",5,2010,"5 - 2010",159.798,33.9236333333333,241.716625,5.89027777777778,1.036,4.434,16.362,12.0916333333333
"1242",2010-05-13,"Thursday",5,2010,"5 - 2010",153.884,25.8749333333333,242.959485753996,4.47797081306463,2.123,1.477,10.527,11.7479333333333
"1243",2010-05-14,"Friday",5,2010,"5 - 2010",159.884,28.7024333333333,242.067229166667,4.98194444444444,1.045,0.334,16.764,10.5594333333333
"1244",2010-05-15,"Saturday",5,2010,"5 - 2010",232.944,32.4128666666667,242.102715277778,5.70930555555556,3.347,0.336,13.67,15.0598666666667
"1245",2010-05-16,"Sunday",5,2010,"5 - 2010",164.382,35.0071,240.973652777778,6.15444444444444,3.361,3.922,11.888,15.8361
"1246",2010-05-17,"Monday",5,2010,"5 - 2010",147.376,27.1363666666667,241.360270833333,4.72319444444444,1.014,0.367,15.344,10.4113666666667
"1247",2010-05-18,"Tuesday",5,2010,"5 - 2010",149.652,23.6864,241.520875,4.11833333333333,0,0.37,11.677,11.6394
"1248",2010-05-19,"Wednesday",5,2010,"5 - 2010",151.254,23.7792,241.601041666667,4.17625,2.122,0.659,9.864,11.1342
"1249",2010-05-20,"Thursday",5,2010,"5 - 2010",139.14,19.2316333333333,242.450784722222,3.35527777777778,0,0.369,10.101,8.76163333333333
"1250",2010-05-21,"Friday",5,2010,"5 - 2010",167.694,21.5732666666667,241.759048611111,3.79777777777778,1.073,0.381,10.113,10.0062666666667
"1251",2010-05-22,"Saturday",5,2010,"5 - 2010",212.698,34.9295333333333,239.553104166667,6.15652777777778,2.278,2.441,17.454,12.7565333333333
"1252",2010-05-23,"Sunday",5,2010,"5 - 2010",253.1,24.7926,240.690347222222,4.39805555555556,0.864,0.416,9.541,13.9716
"1253",2010-05-24,"Monday",5,2010,"5 - 2010",228.04,22.3555333333333,241.035097222222,3.97111111111111,1.875,2.467,7.746,10.2675333333333
"1254",2010-05-25,"Tuesday",5,2010,"5 - 2010",203.866,19.9771,240.263048611111,3.59097222222222,0.474,0.451,10.439,8.6131
"1255",2010-05-26,"Wednesday",5,2010,"5 - 2010",241.61,23.1314,239.543194444444,4.185,0.914,4.5,8.53,9.1874
"1256",2010-05-27,"Thursday",5,2010,"5 - 2010",195.836,22.0557,239.920951388889,3.91125,0.932,0.443,10.669,10.0117
"1257",2010-05-28,"Friday",5,2010,"5 - 2010",162.47,23.3027333333333,240.039576388889,4.09902777777778,1.02,0.413,11.616,10.2537333333333
"1258",2010-05-29,"Saturday",5,2010,"5 - 2010",205.612,34.1634666666667,240.201708333333,6.04055555555556,4.057,0.4,16.635,13.0714666666667
"1259",2010-05-30,"Sunday",5,2010,"5 - 2010",176.892,27.7616666666667,240.467013888889,4.90208333333333,2.405,2.976,9.708,12.6726666666667
"1260",2010-05-31,"Monday",5,2010,"5 - 2010",145.874,22.3410333333333,240.690208333333,3.97305555555556,1.71,2.171,10.461,7.99903333333333
"1261",2010-06-01,"Tuesday",6,2010,"6 - 2010",136.97,21.1494,240.540277777778,3.71819444444444,0.97,0.4,11.858,7.9214
"1262",2010-06-02,"Wednesday",6,2010,"6 - 2010",129.238,16.3483,240.336458333333,2.91583333333333,0,0.656,8.454,7.2383
"1263",2010-06-03,"Thursday",6,2010,"6 - 2010",164.036,23.2364333333333,240.244506944444,4.15416666666667,2.916,0.451,12.304,7.56543333333333
"1264",2010-06-04,"Friday",6,2010,"6 - 2010",185.244,23.6759,240.279638888889,4.20333333333333,1.695,0.397,12.517,9.0669
"1265",2010-06-05,"Saturday",6,2010,"6 - 2010",293.99,33.4940666666667,241.100381944444,6.09513888888889,10.932,1.253,12.223,9.08606666666667
"1266",2010-06-06,"Sunday",6,2010,"6 - 2010",291.186,29.1132,241.421618055556,5.28819444444444,7.609,0.574,11.365,9.5652
"1267",2010-06-07,"Monday",6,2010,"6 - 2010",184.11,16.8680333333333,242.331048611111,3.03291666666667,1.821,0.488,6.737,7.82203333333333
"1268",2010-06-08,"Tuesday",6,2010,"6 - 2010",198.334,22.7005666666667,241.076854166667,4.03375,1.513,0.821,11.374,8.99256666666667
"1269",2010-06-09,"Wednesday",6,2010,"6 - 2010",182.534,25.5780333333333,241.186736111111,4.54472222222222,2.774,4.269,8.255,10.2800333333333
